V1,V4,V5
D1,então o seu você trabalha pertinho você vai a pé mesmo,S_ALCP_2018MB-_RicardoR.eaf
S,é,S_ALCP_2018MB-_RicardoR.eaf
D1,eh,S_ALCP_2018MB-_RicardoR.eaf
D1,você gosta de trabalhar no bar ou você gostava de trabalhar nas estufas assim,S_ALCP_2018MB-_RicardoR.eaf
S,olha no,S_ALCP_2018MB-_RicardoR.eaf
S,vou dizer falar a verdade no bar não é muito bom não sabe porque você você se estressa muito,S_ALCP_2018MB-_RicardoR.eaf
S,estressa muito e é um um lugar que você não tem tempo pra nada,S_ALCP_2018MB-_RicardoR.eaf
D1,sim é tudo muito corrido no bar né,S_ALCP_2018MB-_RicardoR.eaf
S,porque a gente trabalha de domingo a domingo,S_ALCP_2018MB-_RicardoR.eaf
S,a gente só folga o dia de ontem,S_ALCP_2018MB-_RicardoR.eaf
S,aí hoje eu abro,S_ALCP_2018MB-_RicardoR.eaf
S,amanhã o pa o o dono do bar abre,S_ALCP_2018MB-_RicardoR.eaf
S,e assim vai revezando,S_ALCP_2018MB-_RicardoR.eaf
S,aí sexta pro sábado é direto,S_ALCP_2018MB-_RicardoR.eaf
D1,sim,S_ALCP_2018MB-_RicardoR.eaf
S,aí não tenho tempo,S_ALCP_2018MB-_RicardoR.eaf
S,pra nada sabe pra nada de nada,S_ALCP_2018MB-_RicardoR.eaf
S,pra sair pra uns canto assim eu tenho que sair,S_ALCP_2018MB-_RicardoR.eaf
S,de dia porque de noite eu não posso sair mais,S_ALCP_2018MB-_RicardoR.eaf
D1,e e tem alguma coisa que você preferiria fazer aqui assim um emprego que você gostaria de ter,S_ALCP_2018MB-_RicardoR.eaf
S,ah sempre é bom né,S_ALCP_2018MB-_RicardoR.eaf
S,um emprego que pelo menos compensasse o trabalho da gente,S_ALCP_2018MB-_RicardoR.eaf
S,que eu estava em um ali com,S_ALCP_2018MB-_RicardoR.eaf
S,compensaria não não compensava não trabalhar não,S_ALCP_2018MB-_RicardoR.eaf
D1,na estufa,S_ALCP_2018MB-_RicardoR.eaf
S,é,S_ALCP_2018MB-_RicardoR.eaf
D1,era muito trabalho,S_ALCP_2018MB-_RicardoR.eaf
S,e além de muito trabalho era muito quente,S_ALCP_2018MB-_RicardoR.eaf
D1,ah sim,S_ALCP_2018MB-_RicardoR.eaf
S,que a estufa a estufa que eu trabalhava as planta,S_ALCP_2018MB-_RicardoR.eaf
S,quanto mais quente pra elas melhor,S_ALCP_2018MB-_RicardoR.eaf
S,aí porque tem estufa que tem,S_ALCP_2018MB-_RicardoR.eaf
D1,entendi,S_ALCP_2018MB-_RicardoR.eaf
S,eh,S_ALCP_2018MB-_RicardoR.eaf
S,sistema de,S_ALCP_2018MB-_RicardoR.eaf
S,climatizado sabe,S_ALCP_2018MB-_RicardoR.eaf
S,e quando esquenta ela fecha um um uns pano lá que esfria dentro,S_ALCP_2018MB-_RicardoR.eaf
D1,aham,S_ALCP_2018MB-_RicardoR.eaf
S,e a que eu trabalhava não era assim,S_ALCP_2018MB-_RicardoR.eaf
S,quanto mais quente pra ela melhor ainda,S_ALCP_2018MB-_RicardoR.eaf
S,aí eu,S_ALCP_2018MB-_RicardoR.eaf
D1,era muito difícil,S_ALCP_2018MB-_RicardoR.eaf
S,era muito quente,S_ALCP_2018MB-_RicardoR.eaf
D1,daí você acabou saindo,S_ALCP_2018MB-_RicardoR.eaf
S,ia sair mesmo mandaram eu embora né,S_ALCP_2018MB-_RicardoR.eaf
S,por uma parte foi bom,S_ALCP_2018MB-_RicardoR.eaf
S,eu desempregado por uma parte foi bom,S_ALCP_2018MB-_RicardoR.eaf
S,porque tem cristão que aguente não que é muito quente lá dentro,S_ALCP_2018MB-_RicardoR.eaf
D1,e qual,S_ALCP_2018MB-_RicardoR.eaf
D1,qual seu objetivo assim em questão de emprego aqui você tem você quer você quer alcançar alguma coisa o que que você gostaria de fazer,S_ALCP_2018MB-_RicardoR.eaf
S,rapaz aqui eu eu penso eu pensava não eu penso de constru de de arrumar as coisa né mas pelo a falta de emprego que está aqui hoje em dia,S_ALCP_2018MB-_RicardoR.eaf
S,não está muito fácil não viu,S_ALCP_2018MB-_RicardoR.eaf
S,a gente consegue mas também a gente rala um bocado,S_ALCP_2018MB-_RicardoR.eaf
S,porque a falta de emprego aqui,S_ALCP_2018MB-_RicardoR.eaf
S,está demais,S_ALCP_2018MB-_RicardoR.eaf
S,eu já estou até pensando de ir pra cidade vizinha aqui,S_ALCP_2018MB-_RicardoR.eaf
D1,qual,S_ALCP_2018MB-_RicardoR.eaf
S,vinhedo,S_ALCP_2018MB-_RicardoR.eaf
D1,ah sim,S_ALCP_2018MB-_RicardoR.eaf
S,pra ver se arrumo serviço lá porque lá eu tenho um irmão lá né,S_ALCP_2018MB-_RicardoR.eaf
S,mais de que porque por aqui,S_ALCP_2018MB-_RicardoR.eaf
S,não está muito bom não,S_ALCP_2018MB-_RicardoR.eaf
S,pra emprego não,S_ALCP_2018MB-_RicardoR.eaf
D1,e você sente diferença em relação a uns anos atrás você acha que diminuiu a quantidade de emprego alguma,S_ALCP_2018MB-_RicardoR.eaf
S,diminuiu bastante,S_ALCP_2018MB-_RicardoR.eaf
D1,ah sim,S_ALCP_2018MB-_RicardoR.eaf
S,antigamente nem se compara a isso aqui,S_ALCP_2018MB-_RicardoR.eaf
S,antigamente os patrão vinha buscar os trabalhador na porta,S_ALCP_2018MB-_RicardoR.eaf
D1,nossa,S_ALCP_2018MB-_RicardoR.eaf
S,é,S_ALCP_2018MB-_RicardoR.eaf
S,assim os <a> povo mais <0> velho que morava aqui me falaram né,S_ALCP_2018MB-_RicardoR.eaf
S,mas <a> hoje em dia uhn,S_ALCP_2018MB-_RicardoR.eaf
S,se eu arrumar um emprego aqui um emprego que ganhe de mil mil e trezentos <0> e cinquenta pra cima você bota a mão pro céu,S_ALCP_2018MB-_RicardoR.eaf
D1,nossa,S_ALCP_2018MB-_RicardoR.eaf
S,porque está <e> muito ruim pra emprego aqui viu,S_ALCP_2018MB-_RicardoR.eaf
D1,mas não tem tem uma questão de temporada também será por causa das flores ou,S_ALCP_2018MB-_RicardoR.eaf
D1,xxx,S_ALCP_2018MB-_RicardoR.eaf
S,que flores <a>,S_ALCP_2018MB-_RicardoR.eaf
S,flores <a> é é um uma coisa que não tem crise,S_ALCP_2018MB-_RicardoR.eaf
D1,ah sim,S_ALCP_2018MB-_RicardoR.eaf
S,todo dia se vende todo dia se vende,S_ALCP_2018MB-_RicardoR.eaf
S,é porque tem muita gente,S_ALCP_2018MB-_RicardoR.eaf
D1,uhn sim,S_ALCP_2018MB-_RicardoR.eaf
S,o além do emprego ter caído chegou muita gente a aqui,S_ALCP_2018MB-_RicardoR.eaf
S,aí por isso que está <e> meio mais <0> mais <0> ruim pra emprego,S_ALCP_2018MB-_RicardoR.eaf
D1,e qual seria a sua profissão dos sonhos,S_ALCP_2018MB-_RicardoR.eaf
D1,ou alguma coisa que você sempre sonhou que é o que você gostaria de fazer,S_ALCP_2018MB-_RicardoR.eaf
S,se eu pudesse eu era motorista <a> de caminhão,S_ALCP_2018MB-_RicardoR.eaf
D1,motorista,S_ALCP_2018MB-_RicardoR.eaf
S,uhn,S_ALCP_2018MB-_RicardoR.eaf
S,eu já trabalhei um tempo né como auxiliar de motorista <p> e achei bom o emprego,S_ALCP_2018MB-_RicardoR.eaf
S,aí eu não queria ser,S_ALCP_2018MB-_RicardoR.eaf
S,auxiliar eu queria ser motorista <a> né mas <a>,S_ALCP_2018MB-_RicardoR.eaf
S,do jeito que anda as <a> coisa aí por causa pra mim chegar até lá vai ralar um bocado,S_ALCP_2018MB-_RicardoR.eaf
D1,sim,S_ALCP_2018MB-_RicardoR.eaf
S,devido os <a>,S_ALCP_2018MB-_RicardoR.eaf
S,devido o emprego devido o custo <p> que é pra você tirar um documento pra dirigir um carro daquele né,S_ALCP_2018MB-_RicardoR.eaf
S,vai demorar um bocado,S_ALCP_2018MB-_RicardoR.eaf
S,e ca cada dia que se passa o governo está <e> aumentando mais <0> pro cabra tirar uma habilitação,S_ALCP_2018MB-_RicardoR.eaf
S,xxx,S_ALCP_2018MB-_RicardoR.eaf
D1,ah está bem caro em rela agora né,S_ALCP_2018MB-_RicardoR.eaf
S,né,S_ALCP_2018MB-_RicardoR.eaf
S,oxi aqui aqui em holambra mesmo <0> está <e> dois <a> pau e quinhentos <0>,S_ALCP_2018MB-_RicardoR.eaf
S,pra você tirar uma habilitação,S_ALCP_2018MB-_RicardoR.eaf
D1,nossa,S_ALCP_2018MB-_RicardoR.eaf
S,oxi,S_ALCP_2018MB-_RicardoR.eaf
S,aí também tem a xxx,S_ALCP_2018MB-_RicardoR.eaf
S,é por isso que vê gente que tem que dirige aí errado,S_ALCP_2018MB-_RicardoR.eaf
S,porque não tem condição de você pagar dois <a> e quinhentos <0> num documento,S_ALCP_2018MB-_RicardoR.eaf
D1,é muito caro,S_ALCP_2018MB-_RicardoR.eaf
S,né,S_ALCP_2018MB-_RicardoR.eaf
D1,sim,S_ALCP_2018MB-_RicardoR.eaf
S,que era pra pelo menos <0> pelo pro governo entrar com a metade,S_ALCP_2018MB-_RicardoR.eaf
S,já que quer que o as <a> pessoa dirija,S_ALCP_2018MB-_RicardoR.eaf
S,certinho aju entre com a metade do,S_ALCP_2018MB-_RicardoR.eaf
S,pro cabra tirar um documento pra não andar errado,S_ALCP_2018MB-_RicardoR.eaf
S,a maioria da gente anda errado,S_ALCP_2018MB-_RicardoR.eaf
S,quer dizer eu ne eu nem eu nem sonho em compra moto aqui porque não tenho habilitação,S_ALCP_2018MB-_RicardoR.eaf
S,eu vou comprar a mo moto pra estar <e> dentro de casa,S_ALCP_2018MB-_RicardoR.eaf
S,a moto,S_ALCP_2018MB-_RicardoR.eaf
S,não,S_ALCP_2018MB-_RicardoR.eaf
D1,sim,S_ALCP_2018MB-_RicardoR.eaf
S,aí,S_ALCP_2018MB-_RicardoR.eaf
S,está <e> bem ruim aqui viu,S_ALCP_2018MB-_RicardoR.eaf
ROTEIRO,TRABALHO,S_ALCP_2018MB+_AlbertoS.eaf
D1,e vocês dois bom você está fazendo eh digamos uns bicos né eu posso chamar assim,S_ALCP_2018MB+_AlbertoS.eaf
S,sim sim,S_ALCP_2018MB+_AlbertoS.eaf
S,fazendo trabalhando por conta é,S_ALCP_2018MB+_AlbertoS.eaf
D1,que é aqui por perto mesmo,S_ALCP_2018MB+_AlbertoS.eaf
S,xxx,S_ALCP_2018MB+_AlbertoS.eaf
S,é,S_ALCP_2018MB+_AlbertoS.eaf
D1,e você trabalha lá na m,S_ALCP_2018MB+_AlbertoS.eaf
D1,e lá o que que você faz,S_ALCP_2018MB+_AlbertoS.eaf
D1,uhum,S_ALCP_2018MB+_AlbertoS.eaf
D1,uhum,S_ALCP_2018MB+_AlbertoS.eaf
D1,e você aqui faz de,S_ALCP_2018MB+_AlbertoS.eaf
D1,de um tudo na verdade,S_ALCP_2018MB+_AlbertoS.eaf
S,de um de um pouco né,S_ALCP_2018MB+_AlbertoS.eaf
D1,faz o portão a churrasqueira,S_ALCP_2018MB+_AlbertoS.eaf
S,faço comida faço arroz <a> faço feijão,S_ALCP_2018MB+_AlbertoS.eaf
S,passo pano na casa,S_ALCP_2018MB+_AlbertoS.eaf
D1,bom você,S_ALCP_2018MB+_AlbertoS.eaf
S,eu sim,S_ALCP_2018MB+_AlbertoS.eaf
D1,quando você vai trabalhar aqui você vai,S_ALCP_2018MB+_AlbertoS.eaf
D1,a pé vai como,S_ALCP_2018MB+_AlbertoS.eaf
S,sim eu tenho carro eu tenho uma motinha aí,S_ALCP_2018MB+_AlbertoS.eaf
D1,e vai como dá,S_ALCP_2018MB+_AlbertoS.eaf
S,é nós <0> vamos <0> como dá eh se der pra nós <0> levar as <a> ferramenta nós <0> leva no que quer que seja,S_ALCP_2018MB+_AlbertoS.eaf
S,numa corrio carriola de mão,S_ALCP_2018MB+_AlbertoS.eaf
D1,uhum,S_ALCP_2018MB+_AlbertoS.eaf
D1,em vinhedo também às vezes,S_ALCP_2018MB+_AlbertoS.eaf
S,sim eh,S_ALCP_2018MB+_AlbertoS.eaf
D1,aí tem que ir lá,S_ALCP_2018MB+_AlbertoS.eaf
S,a maioria é tudinho pra lá,S_ALCP_2018MB+_AlbertoS.eaf
D1,e você vai como às vez pra lá,S_ALCP_2018MB+_AlbertoS.eaf
S,em vinhedo xxx,S_ALCP_2018MB+_AlbertoS.eaf
D1,ah eles passam pra cá,S_ALCP_2018MB+_AlbertoS.eaf
D1,olha que legal,S_ALCP_2018MB+_AlbertoS.eaf
D1,xxx,S_ALCP_2018MB+_AlbertoS.eaf
D1,rapaz você está perdendo esse fretado hein você está dormindo no ponto,S_ALCP_2018MB+_AlbertoS.eaf
D1,eh bom,S_ALCP_2018MB+_AlbertoS.eaf
D1,e faz tempo que você,S_ALCP_2018MB+_AlbertoS.eaf
D1,você no caso trabalha nesse serviço,S_ALCP_2018MB+_AlbertoS.eaf
D1,cinco anos,S_ALCP_2018MB+_AlbertoS.eaf
D1,faz um pouquinho né,S_ALCP_2018MB+_AlbertoS.eaf
S,é,S_ALCP_2018MB+_AlbertoS.eaf
D1,e você,S_ALCP_2018MB+_AlbertoS.eaf
S,eu trabalhava em firma,S_ALCP_2018MB+_AlbertoS.eaf
S,aí larguei a mão de firma estou <e> trabalhando por conta,S_ALCP_2018MB+_AlbertoS.eaf
D1,faz quanto tempo,S_ALCP_2018MB+_AlbertoS.eaf
S,tem,S_ALCP_2018MB+_AlbertoS.eaf
S,cinco ano que eu larguei trabalhava na,S_ALCP_2018MB+_AlbertoS.eaf
S,na,S_ALCP_2018MB+_AlbertoS.eaf
S,no na lp,S_ALCP_2018MB+_AlbertoS.eaf
S,eh,S_ALCP_2018MB+_AlbertoS.eaf
S,fábrica de revista <a>,S_ALCP_2018MB+_AlbertoS.eaf
D1,uhum,S_ALCP_2018MB+_AlbertoS.eaf
D1,e aí você largou e está desde então o senhor está fazendo isso que o senhor está fazendo,S_ALCP_2018MB+_AlbertoS.eaf
S,sim,S_ALCP_2018MB+_AlbertoS.eaf
S,estou <e> trabalhando por conta agora,S_ALCP_2018MB+_AlbertoS.eaf
D1,por conta mesmo né autônomo posso,S_ALCP_2018MB+_AlbertoS.eaf
S,é,S_ALCP_2018MB+_AlbertoS.eaf
S,vamos <0> pra é,S_ALCP_2018MB+_AlbertoS.eaf
D1,vou botar autônomo aqui,S_ALCP_2018MB+_AlbertoS.eaf
S,eh o que aparecendo nós <a> está <e> fazendo aí,S_ALCP_2018MB+_AlbertoS.eaf
D1,e vocês eh gostam do que vocês fazem assim,S_ALCP_2018MB+_AlbertoS.eaf
S,sim,S_ALCP_2018MB+_AlbertoS.eaf
D1,gostam,S_ALCP_2018MB+_AlbertoS.eaf
S,sim,S_ALCP_2018MB+_AlbertoS.eaf
D1,vocês se sentem,S_ALCP_2018MB+_AlbertoS.eaf
D1,reconhecidos de uma certa forma,S_ALCP_2018MB+_AlbertoS.eaf
D1,ou não,S_ALCP_2018MB+_AlbertoS.eaf
S,sim,S_ALCP_2018MB+_AlbertoS.eaf
D1,sim,S_ALCP_2018MB+_AlbertoS.eaf
D1,os dois se sentem olha que bom,S_ALCP_2018MB+_AlbertoS.eaf
D1,difícil ouvir isso hein,S_ALCP_2018MB+_AlbertoS.eaf
S,né,S_ALCP_2018MB+_AlbertoS.eaf
D1,e você é bom você é autônomo mas você que trabalha na empresa tem algum outro cargo que você gostaria de alcançar lá dentro,S_ALCP_2018MB+_AlbertoS.eaf
S,uma gerente,S_ALCP_2018MB+_AlbertoS.eaf
D1,você gosta de onde você está mas se surgisse uma promoção né quem sabe,S_ALCP_2018MB+_AlbertoS.eaf
S,esperar <a> pra ver se o a os <a> patrão se reconhece né,S_ALCP_2018MB+_AlbertoS.eaf
S,no serviço que ela faz <h> lá,S_ALCP_2018MB+_AlbertoS.eaf
S,que é bem esforçada <a> ela,S_ALCP_2018MB+_AlbertoS.eaf
D1,aham,S_ALCP_2018MB+_AlbertoS.eaf
D1,mas,S_ALCP_2018MB+_AlbertoS.eaf
D1,se surgisse a oportunidade abrisse uma vaga pra um cargo xis lá,S_ALCP_2018MB+_AlbertoS.eaf
D1,você ia querer,S_ALCP_2018MB+_AlbertoS.eaf
S,xxx né,S_ALCP_2018MB+_AlbertoS.eaf
D1,você almejaria esse cargo assim ou não,S_ALCP_2018MB+_AlbertoS.eaf
D1,sim,S_ALCP_2018MB+_AlbertoS.eaf
D1,se surgisse oportunidade né,S_ALCP_2018MB+_AlbertoS.eaf
D1,e mas qual seria a profissão dos sonhos de vocês,S_ALCP_2018MB+_AlbertoS.eaf
D1,que vocês sempre fala ai quero ser isso quando vocês eram crianças às vezes nem tanto quando criança mas ah eu queria fazer isso,S_ALCP_2018MB+_AlbertoS.eaf
S,é,S_ALCP_2018MB+_AlbertoS.eaf
S,não a minha parte é que,S_ALCP_2018MB+_AlbertoS.eaf
S,a,S_ALCP_2018MB+_AlbertoS.eaf
S,necessidade que obrigou né eu correr atrás <0> do,S_ALCP_2018MB+_AlbertoS.eaf
S,que é melhor pra nós <a> que eu,S_ALCP_2018MB+_AlbertoS.eaf
S,e pintou,S_ALCP_2018MB+_AlbertoS.eaf
S,foi através <0> do,S_ALCP_2018MB+_AlbertoS.eaf
S,do dia-a-dia né fui aprendendo e estou <e> aprendendo cada vez <0> mais <0> um pouco,S_ALCP_2018MB+_AlbertoS.eaf
D1,uhum,S_ALCP_2018MB+_AlbertoS.eaf
D1,mas não tem nada que você fala aí por exemplo ah eu queria ser,S_ALCP_2018MB+_AlbertoS.eaf
S,não,S_ALCP_2018MB+_AlbertoS.eaf
D1,fazer isso,S_ALCP_2018MB+_AlbertoS.eaf
D1,ficar,S_ALCP_2018MB+_AlbertoS.eaf
D1,assim sabe,S_ALCP_2018MB+_AlbertoS.eaf
S,é,S_ALCP_2018MB+_AlbertoS.eaf
S,porque como eu não estudei <p> muito então o que,S_ALCP_2018MB+_AlbertoS.eaf
S,o que der pra fazer estou <e> indo fazendo,S_ALCP_2018MB+_AlbertoS.eaf
D1,uhum,S_ALCP_2018MB+_AlbertoS.eaf
S,o pessoal está <e> gostando <a> então,S_ALCP_2018MB+_AlbertoS.eaf
D1,então você quase que você faz exercendo a sua profissão dos sonhos digamos assim,S_ALCP_2018MB+_AlbertoS.eaf
S,sim,S_ALCP_2018MB+_AlbertoS.eaf
S,é,S_ALCP_2018MB+_AlbertoS.eaf
D1,e você também não não tem nada que você gostaria de,S_ALCP_2018MB+_AlbertoS.eaf
D1,não,S_ALCP_2018MB+_AlbertoS.eaf
D1,alguma coisa nessa área então,S_ALCP_2018MB+_AlbertoS.eaf
D1,entendi,S_ALCP_2018MB+_AlbertoS.eaf
D1,e que que aconteceria que que vocês fariam se vocês ganhassem na mega sena,S_ALCP_2018MB+_AlbertoS.eaf
S,vixe,S_ALCP_2018MB+_AlbertoS.eaf
D1,qual que é a primeira coisa que vocês fariam assim,S_ALCP_2018MB+_AlbertoS.eaf
S,é nós <a> ia tentar se,S_ALCP_2018MB+_AlbertoS.eaf
S,nem que seja mudar daqui,S_ALCP_2018MB+_AlbertoS.eaf
S,um lugarzinho mais <a>,S_ALCP_2018MB+_AlbertoS.eaf
S,aconchegante pra nós <a>,S_ALCP_2018MB+_AlbertoS.eaf
S,comprar uma chácarazinha sei lá,S_ALCP_2018MB+_AlbertoS.eaf
D1,ah é,S_ALCP_2018MB+_AlbertoS.eaf
S,mas <a> você tem o número da mega sena aí pra nós <0> ganhar,S_ALCP_2018MB+_AlbertoS.eaf
D1,eh se eu tivesse,S_ALCP_2018MB+_AlbertoS.eaf
S,aí eh espera <a> pra terça-feira jogar lá,S_ALCP_2018MB+_AlbertoS.eaf
D1,ah é quando a gente tem né a gente quer sempre ficar perto mesmo né,S_ALCP_2018MB+_AlbertoS.eaf
S,é família sempre é bom a gente estar <e>,S_ALCP_2018MB+_AlbertoS.eaf
S,queira ou não o pessoal sempre fala,S_ALCP_2018MB+_AlbertoS.eaf
S,família bom é longe,S_ALCP_2018MB+_AlbertoS.eaf
D1,é a família é pra ajudar né,S_ALCP_2018MB+_AlbertoS.eaf
S,xxx,S_ALCP_2018MB+_AlbertoS.eaf
D1,é porque você está longe da família né,S_ALCP_2018MB+_AlbertoS.eaf
D1,sente,S_ALCP_2018MB+_AlbertoS.eaf
S,os <a> avó né,S_ALCP_2018MB+_AlbertoS.eaf
S,eu,S_ALCP_2018MB+_AlbertoS.eaf
S,os <a> avós <a>,S_ALCP_2018MB+_AlbertoS.eaf
D1,e vocês pensam em também se vocês ganhassem na mega sena ajudar a família,S_ALCP_2018MB+_AlbertoS.eaf
D1,xxx,S_ALCP_2018MB+_AlbertoS.eaf
S,é,S_ALCP_2018MB+_AlbertoS.eaf
S,sim,S_ALCP_2018MB+_AlbertoS.eaf
S,alguns <a> vizinho que estivesse <e> precisando,S_ALCP_2018MB+_AlbertoS.eaf
D1,uhum,S_ALCP_2018MB+_AlbertoS.eaf
D1,pra muita dá muito pra fazer muita coisa né,S_ALCP_2018MB+_AlbertoS.eaf
S,é dependendo também o dinheiro da mega sena né,S_ALCP_2018MB+_AlbertoS.eaf
S,o tanto,S_ALCP_2018MB+_AlbertoS.eaf
D1,uhum,S_ALCP_2018MB+_AlbertoS.eaf
D1,uhum,S_ALCP_2018MB+_AlbertoS.eaf
D1,não é de vocês,S_ALCP_2018MB+_AlbertoS.eaf
D1,uhum,S_ALCP_2018MB+_AlbertoS.eaf
D1,entendi,S_ALCP_2018MB+_AlbertoS.eaf
ROTEIRO,TRABALHO,S_ALCP_2018MB+_EraldoF.eaf
D1,três semanas que você não vai é isso,S_ALCP_2018MB+_EraldoF.eaf
S,é eu tenho estou construindo aqui aí não está dando para como eu trabalho só né lá,S_ALCP_2018MB+_EraldoF.eaf
S,é uma oficininha,S_ALCP_2018MB+_EraldoF.eaf
D1,você faz o quê,S_ALCP_2018MB+_EraldoF.eaf
S,é de oficina de carro eu arrumo carro,S_ALCP_2018MB+_EraldoF.eaf
D1,ah de carro,S_ALCP_2018MB+_EraldoF.eaf
S,é de carro,S_ALCP_2018MB+_EraldoF.eaf
S,é lá numa favelinha que lá no,S_ALCP_2018MB+_EraldoF.eaf
D1,tá,S_ALCP_2018MB+_EraldoF.eaf
S,numa comunidade lá do sumaré lá e,S_ALCP_2018MB+_EraldoF.eaf
S,eu me me enfiei lá e estou tentando né,S_ALCP_2018MB+_EraldoF.eaf
S,levar a vida assim,S_ALCP_2018MB+_EraldoF.eaf
D1,certo,S_ALCP_2018MB+_EraldoF.eaf
S,mas como eu é sozinho não dá para eu ficar lá e aqui,S_ALCP_2018MB+_EraldoF.eaf
S,porque se eu ficar lá a casa acaba não ficando em tempo e não tem casa que está arrumando,S_ALCP_2018MB+_EraldoF.eaf
D1,é,S_ALCP_2018MB+_EraldoF.eaf
S,e tem que ter eh eu fui obrigado a ficar três semana aqui para tentar,S_ALCP_2018MB+_EraldoF.eaf
D1,entendi,S_ALCP_2018MB+_EraldoF.eaf
S,cobrir para entrar para dentro tem que ralar,S_ALCP_2018MB+_EraldoF.eaf
S,é só eu e ela ali ó até a tarefa de de eu estou eu sou pedreiro e ela é a servente ó está vendo ó,S_ALCP_2018MB+_EraldoF.eaf
D1,então,S_ALCP_2018MB+_EraldoF.eaf
S,até a tarefa disso,S_ALCP_2018MB+_EraldoF.eaf
D1,verdade,S_ALCP_2018MB+_EraldoF.eaf
S,é,S_ALCP_2018MB+_EraldoF.eaf
D1,ela tem que ser,S_ALCP_2018MB+_EraldoF.eaf
S,ela é a servente que nós não tem condição de pagar um pedreiro,S_ALCP_2018MB+_EraldoF.eaf
S,então tem que dar ralar,S_ALCP_2018MB+_EraldoF.eaf
D1,e não tem essa homem mulher vamos que vamos né,S_ALCP_2018MB+_EraldoF.eaf
S,não tem não,S_ALCP_2018MB+_EraldoF.eaf
S,vamos que vamos,S_ALCP_2018MB+_EraldoF.eaf
D1,é,S_ALCP_2018MB+_EraldoF.eaf
S,a menina vai para nós coloca ela de manhã na creche ó,S_ALCP_2018MB+_EraldoF.eaf
S,e enquanto ela está na creche nós rala até as cinco hora até ela chegar,S_ALCP_2018MB+_EraldoF.eaf
D1,nossa,S_ALCP_2018MB+_EraldoF.eaf
D1,ai que bom,S_ALCP_2018MB+_EraldoF.eaf
D1,e,S_ALCP_2018MB+_EraldoF.eaf
D1,faz eh você é mecânico faz quanto tempo,S_ALCP_2018MB+_EraldoF.eaf
S,mecânico faz,S_ALCP_2018MB+_EraldoF.eaf
S,quatro anos mais ou menos é novo na área,S_ALCP_2018MB+_EraldoF.eaf
D1,e e você trabalhava como pedreiro também ou não,S_ALCP_2018MB+_EraldoF.eaf
S,antes eu trabalhava,S_ALCP_2018MB+_EraldoF.eaf
S,em madeireira,S_ALCP_2018MB+_EraldoF.eaf
S,de se de pedreiro eu trabalhei muito pouco,S_ALCP_2018MB+_EraldoF.eaf
D1,tá,S_ALCP_2018MB+_EraldoF.eaf
S,o do pouquinho que eu que eu que eu ve eu trabalho eu não trabalho por dinheiro mais,S_ALCP_2018MB+_EraldoF.eaf
S,eu trabalho mais com interesse de aprender,S_ALCP_2018MB+_EraldoF.eaf
D1,nossa que legal né,S_ALCP_2018MB+_EraldoF.eaf
S,é alagoas é alagoano esses pessoal de lá paraibano toda essas raça que vêm de lá,S_ALCP_2018MB+_EraldoF.eaf
D1,ahn,S_ALCP_2018MB+_EraldoF.eaf
S,vem no com o intuito de aprender as coisas,S_ALCP_2018MB+_EraldoF.eaf
D1,certo,S_ALCP_2018MB+_EraldoF.eaf
S,pois ele não liga para salário,S_ALCP_2018MB+_EraldoF.eaf
S,salário é bom né,S_ALCP_2018MB+_EraldoF.eaf
S,porque é o seu pão de cada dia né,S_ALCP_2018MB+_EraldoF.eaf
D1,sim,S_ALCP_2018MB+_EraldoF.eaf
S,mas se ele puder aprender alguma coisa melhor também né,S_ALCP_2018MB+_EraldoF.eaf
S,facilita no dia eh na vida né,S_ALCP_2018MB+_EraldoF.eaf
S,que ninguém sabe o dia de amanhã,S_ALCP_2018MB+_EraldoF.eaf
D1,é ninguém sabe o dia de amanhã,S_ALCP_2018MB+_EraldoF.eaf
S,não é aí eu  já trabalhei de tudo um pouco já trabalhei xxx,S_ALCP_2018MB+_EraldoF.eaf
S,desde de quando eu cheguei trabalhei dez ano numa madeireira,S_ALCP_2018MB+_EraldoF.eaf
S,dez ano eu trabalhei,S_ALCP_2018MB+_EraldoF.eaf
D1,pesado,S_ALCP_2018MB+_EraldoF.eaf
S,é é pesado,S_ALCP_2018MB+_EraldoF.eaf
S,dez ano,S_ALCP_2018MB+_EraldoF.eaf
S,que eu fui olhar no meu primeiro emprego né aqui nesse na cidade grande não conhecia nada,S_ALCP_2018MB+_EraldoF.eaf
S,aí o único que eu encontrei de cara,S_ALCP_2018MB+_EraldoF.eaf
S,a minha mãe lá acabou de ligar,S_ALCP_2018MB+_EraldoF.eaf
D1,olá,S_ALCP_2018MB+_EraldoF.eaf
D1,tudo bem,S_ALCP_2018MB+_EraldoF.eaf
S,aí o meu emprego de lá o que eu encontrei foi a madeireira então trabalhei dez ano,S_ALCP_2018MB+_EraldoF.eaf
D1,já pegou,S_ALCP_2018MB+_EraldoF.eaf
S,lá,S_ALCP_2018MB+_EraldoF.eaf
S,e depois passei para outra já trabalhei fazen e fábrica de sinuca,S_ALCP_2018MB+_EraldoF.eaf
D1,nossa,S_ALCP_2018MB+_EraldoF.eaf
S,já trabalhei dois quase dois ano em uma fábrica de sinuca,S_ALCP_2018MB+_EraldoF.eaf
S,fazendo sinuca,S_ALCP_2018MB+_EraldoF.eaf
D1,tá,S_ALCP_2018MB+_EraldoF.eaf
