V1,V4,V5
D1,nossa,S_PBCP_2017FA+_EdileneB.eaf
D1,xxx estou com medo,S_PBCP_2017FA+_EdileneB.eaf
S,e se tem uma das coisas,S_PBCP_2017FA+_EdileneB.eaf
S,não,S_PBCP_2017FA+_EdileneB.eaf
S,tranquilo,S_PBCP_2017FA+_EdileneB.eaf
S,se tem uma das coisas assim que,S_PBCP_2017FA+_EdileneB.eaf
S,que me incomoda que nem ontem mesmo ontem eu pensei até em em suicídio sinceramente,S_PBCP_2017FA+_EdileneB.eaf
D1,nossa e,S_PBCP_2017FA+_EdileneB.eaf
S,é,S_PBCP_2017FA+_EdileneB.eaf
D1,por quê,S_PBCP_2017FA+_EdileneB.eaf
S,eh,S_PBCP_2017FA+_EdileneB.eaf
S,é porque eu sinto uma raiva quando eu fico nervosa eu sinto uma raiva em mim que me domina,S_PBCP_2017FA+_EdileneB.eaf
S,que me cega as coisas boas,S_PBCP_2017FA+_EdileneB.eaf
S,que eu vejo,S_PBCP_2017FA+_EdileneB.eaf
S,porque eu a eu amo ajudar as pessoas,S_PBCP_2017FA+_EdileneB.eaf
S,e eu me deparo com gente ingrata foi o caso da menina,S_PBCP_2017FA+_EdileneB.eaf
S,que eu tenho o programa do leite que tinha uma menina recebendo né,S_PBCP_2017FA+_EdileneB.eaf
S,ela apesar da menina já tinha o programa do leite aí eu dei o meu programa do leite pra ela,S_PBCP_2017FA+_EdileneB.eaf
S,aí veio uma garota ali que tinha duas criança pequena,S_PBCP_2017FA+_EdileneB.eaf
S,o esposo dela costuma trabalhar sempre com meu marido né,S_PBCP_2017FA+_EdileneB.eaf
S,mas estavam sem trabalho,S_PBCP_2017FA+_EdileneB.eaf
S,e ela me parou e me pediu o programa do leite eu tomei da outra,S_PBCP_2017FA+_EdileneB.eaf
S,dei pra ela,S_PBCP_2017FA+_EdileneB.eaf
S,e as pessoas não queriam deixar ela receber,S_PBCP_2017FA+_EdileneB.eaf
S,e eu comprei essa briga pra ela lá no cras,S_PBCP_2017FA+_EdileneB.eaf
S,eu fui lá eu me queixei eu até menti um pouco,S_PBCP_2017FA+_EdileneB.eaf
S,que o leite era pra mim,S_PBCP_2017FA+_EdileneB.eaf
S,que eu não podia dizer que era pra ela,S_PBCP_2017FA+_EdileneB.eaf
S,pra ela receber tirei cópia do meus documento tudo ajudei ela,S_PBCP_2017FA+_EdileneB.eaf
S,mas simplesmente outra mandava umas mensagem me acabando,S_PBCP_2017FA+_EdileneB.eaf
S,porque,S_PBCP_2017FA+_EdileneB.eaf
S,tipo as pessoas ficavam ali no,S_PBCP_2017FA+_EdileneB.eaf
S,na associação aí que dá muita briga nessa associação,S_PBCP_2017FA+_EdileneB.eaf
S,eh ficava falando que eu não ti não precisava,S_PBCP_2017FA+_EdileneB.eaf
S,não tinha necessidade,S_PBCP_2017FA+_EdileneB.eaf
S,porque eu era rica,S_PBCP_2017FA+_EdileneB.eaf
S,porque as pessoas me vê num carro e acha que eu sou rica,S_PBCP_2017FA+_EdileneB.eaf
S,mas as pessoas não sabe aonde eu moro o que que eu tenho se o carro é meu ou não se eu estou fo,S_PBCP_2017FA+_EdileneB.eaf
S,se está financiado,S_PBCP_2017FA+_EdileneB.eaf
D1,uhum,S_PBCP_2017FA+_EdileneB.eaf
S,as pessoas não sabem então julgam,S_PBCP_2017FA+_EdileneB.eaf
S,aí ela mandou eu pe mandou uma mensagem pra mim di pedindo pra mim pra mim,S_PBCP_2017FA+_EdileneB.eaf
S,se eu podia ir lá assinar as folha do leite pra ela,S_PBCP_2017FA+_EdileneB.eaf
D1,uhum,S_PBCP_2017FA+_EdileneB.eaf
S,eu estava muito nervosa,S_PBCP_2017FA+_EdileneB.eaf
S,porque a mãe dela andou falando muitas coisa de mim,S_PBCP_2017FA+_EdileneB.eaf
S,e eu sabia,S_PBCP_2017FA+_EdileneB.eaf
S,só que eu não ia atrás aí eu,S_PBCP_2017FA+_EdileneB.eaf
S,eu falei pra ela,S_PBCP_2017FA+_EdileneB.eaf
S,não filha me desculpa mas não vou nem colocar meus pés lá você me desculpa mesmo mas eu quero mesmo é que corte,S_PBCP_2017FA+_EdileneB.eaf
S,e eu peguei o carro e fui lá no cras e falei com a c pode cortar,S_PBCP_2017FA+_EdileneB.eaf
S,porque as pessoas fica falando que eu não preciso e eu estou cheia já,S_PBCP_2017FA+_EdileneB.eaf
S,corte,S_PBCP_2017FA+_EdileneB.eaf
S,e a menina já queriam cortar,S_PBCP_2017FA+_EdileneB.eaf
D1,cortar o se o seu,S_PBCP_2017FA+_EdileneB.eaf
S,é,S_PBCP_2017FA+_EdileneB.eaf
D1,uhn,S_PBCP_2017FA+_EdileneB.eaf
S,e ela a c disse eu vou dar até outubro xxx não vou cortar quem manda lá sou eu,S_PBCP_2017FA+_EdileneB.eaf
D1,aham,S_PBCP_2017FA+_EdileneB.eaf
S,ela já me conhece já,S_PBCP_2017FA+_EdileneB.eaf
S,aí,S_PBCP_2017FA+_EdileneB.eaf
S,está bom,S_PBCP_2017FA+_EdileneB.eaf
S,eu disse pra ela que eu não ia,S_PBCP_2017FA+_EdileneB.eaf
S,só que quando eu faço o mal pra uma pessoa a minha consciência pesa,S_PBCP_2017FA+_EdileneB.eaf
S,eu não sei se isso é de mim,S_PBCP_2017FA+_EdileneB.eaf
S,e eu não podia dormir de noite pensando nas menininha dela,S_PBCP_2017FA+_EdileneB.eaf
D1,uhum,S_PBCP_2017FA+_EdileneB.eaf
S,mas ela continuava pegando leite,S_PBCP_2017FA+_EdileneB.eaf
S,porque não tinham cortado,S_PBCP_2017FA+_EdileneB.eaf
S,aí eu conversei com meu esposo eu falei eu vou lá,S_PBCP_2017FA+_EdileneB.eaf
S,a,S_PBCP_2017FA+_EdileneB.eaf
S,a mãe dela que se dane o povo que se dane eu vou pensar nas duas princesa dela,S_PBCP_2017FA+_EdileneB.eaf
S,aí eu fui lá essa semana,S_PBCP_2017FA+_EdileneB.eaf
S,sem falar nada pra ela eu fui lá e assinei as quatro folha do mês,S_PBCP_2017FA+_EdileneB.eaf
S,e a e a menina disse que ele estava pegando normal só que eu não vi ela lá e vim pra casa,S_PBCP_2017FA+_EdileneB.eaf
S,quando eu cheguei em casa eu falei pra ela né,S_PBCP_2017FA+_EdileneB.eaf
S,eu fui lá assinar a folha do leite tá,S_PBCP_2017FA+_EdileneB.eaf
S,eu falei pra você que eu não que eu não que eu queria que cortasse devido as pessoas estar falando,S_PBCP_2017FA+_EdileneB.eaf
S,mas pensei pensei nas suas princesa que precisa,S_PBCP_2017FA+_EdileneB.eaf
S,meu deus,S_PBCP_2017FA+_EdileneB.eaf
S,essa menina mandou um áudio pra mim que me acabou,S_PBCP_2017FA+_EdileneB.eaf
S,não preciso não estou morrendo de fome,S_PBCP_2017FA+_EdileneB.eaf
S,não chame minhas filha de princesa,S_PBCP_2017FA+_EdileneB.eaf
S,falou tanta coisa,S_PBCP_2017FA+_EdileneB.eaf
S,aí eu só falei pra ela você sabe de uma coisa,S_PBCP_2017FA+_EdileneB.eaf
S,vai se lascar falei pra ela,S_PBCP_2017FA+_EdileneB.eaf
S,eu você é uma ingrata,S_PBCP_2017FA+_EdileneB.eaf
S,você faz o seguinte devolve o cartão e pronto,S_PBCP_2017FA+_EdileneB.eaf
S,e isso é o obrigado que vocês dão pra mim,S_PBCP_2017FA+_EdileneB.eaf
S,aí eu fiquei muito triste ontem,S_PBCP_2017FA+_EdileneB.eaf
S,fiquei chateada pra caramba porque a ingratidão é um é um tapa na cara pra mim,S_PBCP_2017FA+_EdileneB.eaf
D1,uhum,S_PBCP_2017FA+_EdileneB.eaf
S,a pessoa ser ingrata,S_PBCP_2017FA+_EdileneB.eaf
D1,é que a gente nunca a gente a gente não pode fazer as coisas esperando que os outros façam o mesmo né,S_PBCP_2017FA+_EdileneB.eaf
S,é,S_PBCP_2017FA+_EdileneB.eaf
D1,e a gente acaba sempre esperando aí é complicado né mas a gente tem que fazer o que é nosso né,S_PBCP_2017FA+_EdileneB.eaf
S,eu nem queria nada só queria assi só tipo assim não sei,S_PBCP_2017FA+_EdileneB.eaf
S,eu não penso assim quando eu ajudo uma pessoa em em receber algo em troca,S_PBCP_2017FA+_EdileneB.eaf
D1,aham,S_PBCP_2017FA+_EdileneB.eaf
S,mas que a pessoa seja pelo menos grata que não seja grossa que não te meta os pé de uma hora pra outra,S_PBCP_2017FA+_EdileneB.eaf
S,aquele dia que eu fui assinar as folha lá pra ela tinha uma menina chorando,S_PBCP_2017FA+_EdileneB.eaf
S,uma menina chorando ela tinha dezoito anos,S_PBCP_2017FA+_EdileneB.eaf
S,porque a filha dela estava em casa passando fome que o marido tinha sido preso,S_PBCP_2017FA+_EdileneB.eaf
S,e foi lá no cras pedir,S_PBCP_2017FA+_EdileneB.eaf
S,um programa do leite,S_PBCP_2017FA+_EdileneB.eaf
S,e foi pedir aí a menina chorando falando pra mim eu já não sei que que eu vou dar pra minha filha ela está com fome em casa,S_PBCP_2017FA+_EdileneB.eaf
S,eu nunca tinha visto essa moça,S_PBCP_2017FA+_EdileneB.eaf
S,eu fui lá na a eu peguei dois quilo de alimento da a dois da g,S_PBCP_2017FA+_EdileneB.eaf
S,eu vim pra casa,S_PBCP_2017FA+_EdileneB.eaf
S,a j tinha meia caixa de leite só,S_PBCP_2017FA+_EdileneB.eaf
S,meu marido ficou dois mês desempregado,S_PBCP_2017FA+_EdileneB.eaf
S,tirei duas caixa de leite,S_PBCP_2017FA+_EdileneB.eaf
S,eu fiz tipo uma cesta básica e a menina chamei a menina aqui,S_PBCP_2017FA+_EdileneB.eaf
S,não conhecia ela ainda coloquei ela pra dentro da minha casa,S_PBCP_2017FA+_EdileneB.eaf
D1,aham,S_PBCP_2017FA+_EdileneB.eaf
S,liguei pra ela,S_PBCP_2017FA+_EdileneB.eaf
S,aquela,S_PBCP_2017FA+_EdileneB.eaf
S,aquelas comida lá,S_PBCP_2017FA+_EdileneB.eaf
S,e eu disse pra ela olha,S_PBCP_2017FA+_EdileneB.eaf
S,se eu visse um filho meu passando fome eu pedia de casa em casa,S_PBCP_2017FA+_EdileneB.eaf
S,não importava se as pessoas iam me xingar ou não mas eu pedia e você faça isso,S_PBCP_2017FA+_EdileneB.eaf
S,você saia na rua e você peça se não tiver outra opção,S_PBCP_2017FA+_EdileneB.eaf
S,feio é roubar,S_PBCP_2017FA+_EdileneB.eaf
D1,uhum,S_PBCP_2017FA+_EdileneB.eaf
S,eu disse as pessoas não acreditam mais,S_PBCP_2017FA+_EdileneB.eaf
S,quando você sai pedindo geralmente as pessoas não acreditam | que a gente está vivendo em um mundo tão diabólico,S_PBCP_2017FA+_EdileneB.eaf
S,eu dei pra ela o,S_PBCP_2017FA+_EdileneB.eaf
S,e foi embora,S_PBCP_2017FA+_EdileneB.eaf
D1,ai que legal,S_PBCP_2017FA+_EdileneB.eaf
S,porque,S_PBCP_2017FA+_EdileneB.eaf
D1,muito bonito o seu o seu gesto,S_PBCP_2017FA+_EdileneB.eaf
S,que eu gosto de ajudar,S_PBCP_2017FA+_EdileneB.eaf
S,a festa da escola ali eu juntei também bastante coisa eu gosto de ajudar,S_PBCP_2017FA+_EdileneB.eaf
S,só que eu não eu não espero nada em troca nem me dê nada se você for me dar uma coisa porque eu fiz um favor pra você eu nem recebo,S_PBCP_2017FA+_EdileneB.eaf
S,não recebo,S_PBCP_2017FA+_EdileneB.eaf
S,porque eu acredito que,S_PBCP_2017FA+_EdileneB.eaf
S,vem lá de deus,S_PBCP_2017FA+_EdileneB.eaf
D1,sim,S_PBCP_2017FA+_EdileneB.eaf
S,é deus que dá o retorno pra mim,S_PBCP_2017FA+_EdileneB.eaf
D1,xxx,S_PBCP_2017FA+_EdileneB.eaf
S,você sabia que é mesmo,S_PBCP_2017FA+_EdileneB.eaf
D1,é verdade eu concordo,S_PBCP_2017FA+_EdileneB.eaf
S,é,S_PBCP_2017FA+_EdileneB.eaf
S,sabe,S_PBCP_2017FA+_EdileneB.eaf
S,devido eu eu ter muito estudo bíblico,S_PBCP_2017FA+_EdileneB.eaf
S,na bíblia fala você não pode se gabar do que você faz,S_PBCP_2017FA+_EdileneB.eaf
D1,aham,S_PBCP_2017FA+_EdileneB.eaf
S,tem que dar uma um o que dar com uma mão a outra tem que esquecer,S_PBCP_2017FA+_EdileneB.eaf
D1,sim,S_PBCP_2017FA+_EdileneB.eaf
S,eu falo assim pra você mas é claro que eu não vou ficar me gabando para os outro,S_PBCP_2017FA+_EdileneB.eaf
D1,sim,S_PBCP_2017FA+_EdileneB.eaf
S,então o que a a contou aqui não foi daquele jeito não eu nem queria eu já tinha até esquecido aquela mulher,S_PBCP_2017FA+_EdileneB.eaf
S,eu dei uns trinta reais pra ela e deixei,S_PBCP_2017FA+_EdileneB.eaf
S,mas a história foi muito triste então eu não gosto nem de tocar no assunto,S_PBCP_2017FA+_EdileneB.eaf
S,daquela mulher,S_PBCP_2017FA+_EdileneB.eaf
D1,uhum,S_PBCP_2017FA+_EdileneB.eaf
S,porque ela estava lá do paraná ela estava,S_PBCP_2017FA+_EdileneB.eaf
S,que ela estava com uma um uma moça coisa mais linda deficiente deitada nos banco lá e o guarda xingando ela,S_PBCP_2017FA+_EdileneB.eaf
S,queria arrancar ela todo,S_PBCP_2017FA+_EdileneB.eaf
S,todo custo de lá né,S_PBCP_2017FA+_EdileneB.eaf
S,e eu não posso ver que eu me me meto me enfio no meio,S_PBCP_2017FA+_EdileneB.eaf
S,eu cheguei no guarda e falei não é assim não o hospital não é seu,S_PBCP_2017FA+_EdileneB.eaf
S,você pagou quanto por esse hospital,S_PBCP_2017FA+_EdileneB.eaf
S,deixa a mulher aí ela é lá do paraná,S_PBCP_2017FA+_EdileneB.eaf
D1,uhum,S_PBCP_2017FA+_EdileneB.eaf
S,não tem pra onde ir,S_PBCP_2017FA+_EdileneB.eaf
S,e a mulher se queixou que estava com fome eu dei meus trinta e cinco reais pra ela,S_PBCP_2017FA+_EdileneB.eaf
S,só que eu não dei pra ela que nem a a falou,S_PBCP_2017FA+_EdileneB.eaf
S,eu dei pra a ir lá comprar eu falei a vai compra pra ver se é comida mesmo,S_PBCP_2017FA+_EdileneB.eaf
D1,uhum,S_PBCP_2017FA+_EdileneB.eaf
S,porque hoje eu não acredito,S_PBCP_2017FA+_EdileneB.eaf
S,a a foi lá,S_PBCP_2017FA+_EdileneB.eaf
S,trouxe o troco pra mim a mulher veio me dar o troco,S_PBCP_2017FA+_EdileneB.eaf
S,disse pra ela toma um café amanhã cedo,S_PBCP_2017FA+_EdileneB.eaf
S,e no outro dia estava sem nem um palito de gasolina no meu carro mas não falei pro meu marido,S_PBCP_2017FA+_EdileneB.eaf
S,mas no outro dia meu marido recebeu um bom dinheiro então vem de deus a ajuda,S_PBCP_2017FA+_EdileneB.eaf
D1,olha é verdade está certo,S_PBCP_2017FA+_EdileneB.eaf
S,até hoje ele não sabe e não tem porquê saber,S_PBCP_2017FA+_EdileneB.eaf
D1,deixa pra lá né,S_PBCP_2017FA+_EdileneB.eaf
S,deixe pra lá,S_PBCP_2017FA+_EdileneB.eaf
D1,o e mas eh,S_PBCP_2017FA+_EdileneB.eaf
D1,você falou pra mim que você não sai muito de casa,S_PBCP_2017FA+_EdileneB.eaf
D1,e,S_PBCP_2017FA+_EdileneB.eaf
D1,você falou pra mim que já viajou pro paraná né que morou um tempo lá,S_PBCP_2017FA+_EdileneB.eaf
D1,morou um tempo lá,S_PBCP_2017FA+_EdileneB.eaf
S,morei,S_PBCP_2017FA+_EdileneB.eaf
D1,e mas assim você,S_PBCP_2017FA+_EdileneB.eaf
D1,ti você costuma viajar pra algum lugar,S_PBCP_2017FA+_EdileneB.eaf
S,pra lá é minha viagem preferida,S_PBCP_2017FA+_EdileneB.eaf
D1,é sempre pra lá né,S_PBCP_2017FA+_EdileneB.eaf
S,chega final do ano assim ó começa a a cigarra cantar,S_PBCP_2017FA+_EdileneB.eaf
S,a gente já começa a falar do natal já tem os dias contado as lembranças da viagem,S_PBCP_2017FA+_EdileneB.eaf
D1,uhum,S_PBCP_2017FA+_EdileneB.eaf
S,é muito gostoso,S_PBCP_2017FA+_EdileneB.eaf
S,é a única coisa que eu faço de bom na minha vida no ano,S_PBCP_2017FA+_EdileneB.eaf
D1,é ir pra lá,S_PBCP_2017FA+_EdileneB.eaf
S,é essa viagem tão esperada,S_PBCP_2017FA+_EdileneB.eaf
D1,e tem mais,S_PBCP_2017FA+_EdileneB.eaf
S,mas não é todo ano que dá,S_PBCP_2017FA+_EdileneB.eaf
D1,não,S_PBCP_2017FA+_EdileneB.eaf
D1,é tem de ano em ano,S_PBCP_2017FA+_EdileneB.eaf
S,teve um ano que eu fiquei dois anos sem ir,S_PBCP_2017FA+_EdileneB.eaf
D1,você está pra ir pra lá já de novo não está,S_PBCP_2017FA+_EdileneB.eaf
S,estou me preparando já,S_PBCP_2017FA+_EdileneB.eaf
D1,e tem algum outro lugar que você queria conhecer,S_PBCP_2017FA+_EdileneB.eaf
S,ah eu queria ir pra paraiba uma assim,S_PBCP_2017FA+_EdileneB.eaf
S,do jeito que vem a vontade passa que nem eu te falei passa rápido,S_PBCP_2017FA+_EdileneB.eaf
D1,aham,S_PBCP_2017FA+_EdileneB.eaf
S,mas às vezes me dá vontade de ir,S_PBCP_2017FA+_EdileneB.eaf
D1,aham,S_PBCP_2017FA+_EdileneB.eaf
S,ai sabe de um coisa f,S_PBCP_2017FA+_EdileneB.eaf
S,eu gostaria de ser turista que eu amo viajar,S_PBCP_2017FA+_EdileneB.eaf
S,viajar é tudo de bom,S_PBCP_2017FA+_EdileneB.eaf
S,você alivia você espairece,S_PBCP_2017FA+_EdileneB.eaf
S,eu go eu sou batedeira de perna,S_PBCP_2017FA+_EdileneB.eaf
D1,aham,S_PBCP_2017FA+_EdileneB.eaf
S,as pessoas perguntam assim você vai estar em casa amanhã não,S_PBCP_2017FA+_EdileneB.eaf
S,xxx agora está parando mais em casa que minha irmã não está aí né pra nós andar,S_PBCP_2017FA+_EdileneB.eaf
D1,uhum,S_PBCP_2017FA+_EdileneB.eaf
S,mas eu amo sair,S_PBCP_2017FA+_EdileneB.eaf
S,eu amo sair,S_PBCP_2017FA+_EdileneB.eaf
S,eu deixo meu serviço tudo prontinho eu amo sair,S_PBCP_2017FA+_EdileneB.eaf
S,meu marido já sabe disso,S_PBCP_2017FA+_EdileneB.eaf
D1,é gostoso né,S_PBCP_2017FA+_EdileneB.eaf
S,ele me fecha muito dentro de casa mas eu fico doente quando eu fico muito tempo fechada eu fi eu sou igual um passarinho,S_PBCP_2017FA+_EdileneB.eaf
ROTEIRO,LAZER,S_PBCP_2017FA+_GiovanaC.eaf
D1,e aqui nas horas de lazer que que você e sua família costumam fazer,S_PBCP_2017FA+_GiovanaC.eaf
D1,aqui em paulínia,S_PBCP_2017FA+_GiovanaC.eaf
S,a gente,S_PBCP_2017FA+_GiovanaC.eaf
S,eu gosto <p> de ir pra casa da minha irmã,S_PBCP_2017FA+_GiovanaC.eaf
S,no domingo é o único dia que eu estou <e> em casa eu gosto <p> de ir pra casa da minha irmã ou ela vem pra aqui,S_PBCP_2017FA+_GiovanaC.eaf
S,ou eu vou na casa da minha sogra ou a gente se reúne na casa do meu cunhado pra ficar,S_PBCP_2017FA+_GiovanaC.eaf
S,eh faz <a> churrasco <a> essas <a> coisas <a>,S_PBCP_2017FA+_GiovanaC.eaf
D1,e você acha que aqui em paulínia tem boas opções de lazer assim,S_PBCP_2017FA+_GiovanaC.eaf
D1,ou não,S_PBCP_2017FA+_GiovanaC.eaf
S,não não tem muito,S_PBCP_2017FA+_GiovanaC.eaf
D1,não tem,S_PBCP_2017FA+_GiovanaC.eaf
D1,mas,S_PBCP_2017FA+_GiovanaC.eaf
S,mas <a> eu também não gosto <a> assim de ficar saindo muito sabe assim,S_PBCP_2017FA+_GiovanaC.eaf
D1,pro shopping vocês não,S_PBCP_2017FA+_GiovanaC.eaf
S,não não gosto <a> não gosto <a> mesmo <a> meu marido sempre chama mas <a> é que eu não gosto <a>,S_PBCP_2017FA+_GiovanaC.eaf
D1,você é mais caseira mesmo,S_PBCP_2017FA+_GiovanaC.eaf
S,é eu sou me mais <a> caseira,S_PBCP_2017FA+_GiovanaC.eaf
D1,reuniõezinhas mais familiares,S_PBCP_2017FA+_GiovanaC.eaf
S,é,S_PBCP_2017FA+_GiovanaC.eaf
S,eu gosto <a> mais <a> de ficar assim às <a> vezes <a> a gente vem ou eles <a> vêm jantar aqui a gente fica aqui fazendo as <a> coisa,S_PBCP_2017FA+_GiovanaC.eaf
S,ou vai na casa de,S_PBCP_2017FA+_GiovanaC.eaf
S,do meu cunhado,S_PBCP_2017FA+_GiovanaC.eaf
D1,aham,S_PBCP_2017FA+_GiovanaC.eaf
S,ou vou na casa da minha irmã minha irmã vem aqui do que sair eu não gosto <p> muito de sair,S_PBCP_2017FA+_GiovanaC.eaf
D1,uhum,S_PBCP_2017FA+_GiovanaC.eaf
D1,então pra campinas lá vocês não vão muito também,S_PBCP_2017FA+_GiovanaC.eaf
S,não não vamos <0>,S_PBCP_2017FA+_GiovanaC.eaf
D1,entendi,S_PBCP_2017FA+_GiovanaC.eaf
D1,e quais são os seus amigos mais antigos eles são daqui ou são lá da paraíba,S_PBCP_2017FA+_GiovanaC.eaf
S,meus <a> amigo mais <a> antigo,S_PBCP_2017FA+_GiovanaC.eaf
D1,é,S_PBCP_2017FA+_GiovanaC.eaf
S,como assim,S_PBCP_2017FA+_GiovanaC.eaf
D1,tipo assim tem algum amigo seu que você ainda mantém contato que,S_PBCP_2017FA+_GiovanaC.eaf
S,ai da paraíba tem,S_PBCP_2017FA+_GiovanaC.eaf
D1,tem que é muito antigo assim,S_PBCP_2017FA+_GiovanaC.eaf
S,tem,S_PBCP_2017FA+_GiovanaC.eaf
S,nossa tem,S_PBCP_2017FA+_GiovanaC.eaf
S,tenho sim tem amiga bem,S_PBCP_2017FA+_GiovanaC.eaf
S,bem,S_PBCP_2017FA+_GiovanaC.eaf
S,assim desde <a> o tempo que a gente estudava <a> lá,S_PBCP_2017FA+_GiovanaC.eaf
D1,que vocês mantém contato ainda,S_PBCP_2017FA+_GiovanaC.eaf
S,mantém o contato,S_PBCP_2017FA+_GiovanaC.eaf
S,todo dia eu mando whatsapp <a> pra ela quando vou vou na casa assim deles <a> lá dos <a> meus <a> amigo eu tenho bastante <a> amigo lá,S_PBCP_2017FA+_GiovanaC.eaf
D1,uhum,S_PBCP_2017FA+_GiovanaC.eaf
S,então quando eu viajo pra lá,S_PBCP_2017FA+_GiovanaC.eaf
S,porque quase sempre eu vou né todo ano,S_PBCP_2017FA+_GiovanaC.eaf
S,então eu vou na casa de todo mundo lá,S_PBCP_2017FA+_GiovanaC.eaf
D1,já visita todo mundo,S_PBCP_2017FA+_GiovanaC.eaf
S,visito todo mundo,S_PBCP_2017FA+_GiovanaC.eaf
D1,ai que bom que você manteve,S_PBCP_2017FA+_GiovanaC.eaf
S,é,S_PBCP_2017FA+_GiovanaC.eaf
D1,a amizade né porque a gente perde às vezes,S_PBCP_2017FA+_GiovanaC.eaf
S,aham,S_PBCP_2017FA+_GiovanaC.eaf
S,não não lá eu,S_PBCP_2017FA+_GiovanaC.eaf
S,sabe assim eu gosto <a>,S_PBCP_2017FA+_GiovanaC.eaf
S,das <a> pessoas <a> que eu,S_PBCP_2017FA+_GiovanaC.eaf
S,que eu fiquei,S_PBCP_2017FA+_GiovanaC.eaf
S,fez <a> parte da minha infância,S_PBCP_2017FA+_GiovanaC.eaf
D1,uhum,S_PBCP_2017FA+_GiovanaC.eaf
S,eu tenho contato com todo mundo,S_PBCP_2017FA+_GiovanaC.eaf
S,sempre tive,S_PBCP_2017FA+_GiovanaC.eaf
D1,e aqui também você tem amigas de bastante tempo no caso né,S_PBCP_2017FA+_GiovanaC.eaf
S,tem não não aqui eu tenho bastante <a> amiga de bastante <a> tempo,S_PBCP_2017FA+_GiovanaC.eaf
D1,desde a época que você chegou né,S_PBCP_2017FA+_GiovanaC.eaf
S,uhum,S_PBCP_2017FA+_GiovanaC.eaf
D1,mas é muito legal manter a amizade né,S_PBCP_2017FA+_GiovanaC.eaf
S,é,S_PBCP_2017FA+_GiovanaC.eaf
D1,e você cos você falou pra mim que você gosta de viajar,S_PBCP_2017FA+_GiovanaC.eaf
D1,você viaja ca uma vez por ano pra paraíba você viaja pra outros lugares também ou não,S_PBCP_2017FA+_GiovanaC.eaf
S,vou bastante <a> pro guarujá,S_PBCP_2017FA+_GiovanaC.eaf
D1,guarujá,S_PBCP_2017FA+_GiovanaC.eaf
S,porque tem minha tia lá,S_PBCP_2017FA+_GiovanaC.eaf
S,aí eu aproveito né,S_PBCP_2017FA+_GiovanaC.eaf
S,vou pro guarujá e vou pra casa dela,S_PBCP_2017FA+_GiovanaC.eaf
D1,visitar ela né,S_PBCP_2017FA+_GiovanaC.eaf
S,visitar ela,S_PBCP_2017FA+_GiovanaC.eaf
D1,e tem outros lugares que você já você já foi também algum outro lugar assim,S_PBCP_2017FA+_GiovanaC.eaf
S,tem a gente já foi em maranduba,S_PBCP_2017FA+_GiovanaC.eaf
D1,uhum,S_PBCP_2017FA+_GiovanaC.eaf
S,eh já fomos <a> assim passear aqui por perto mesmo <a> em socorro,S_PBCP_2017FA+_GiovanaC.eaf
S,pra né a gente eh a gente,S_PBCP_2017FA+_GiovanaC.eaf
S,passeia assim,S_PBCP_2017FA+_GiovanaC.eaf
D1,mas pra fora assim do brasil você nunca foi,S_PBCP_2017FA+_GiovanaC.eaf
S,não nunca fui,S_PBCP_2017FA+_GiovanaC.eaf
D1,não,S_PBCP_2017FA+_GiovanaC.eaf
D1,mas e de estado assim sempre foi,S_PBCP_2017FA+_GiovanaC.eaf
D1,paraíba e aqui pra,S_PBCP_2017FA+_GiovanaC.eaf
S,é paraíba uhum,S_PBCP_2017FA+_GiovanaC.eaf
S,e aqui pertinho,S_PBCP_2017FA+_GiovanaC.eaf
D1,são paulo,S_PBCP_2017FA+_GiovanaC.eaf
S,é,S_PBCP_2017FA+_GiovanaC.eaf
D1,pro rio você já foi,S_PBCP_2017FA+_GiovanaC.eaf
S,não não fui,S_PBCP_2017FA+_GiovanaC.eaf
D1,não,S_PBCP_2017FA+_GiovanaC.eaf
S,não,S_PBCP_2017FA+_GiovanaC.eaf
D1,pra minas,S_PBCP_2017FA+_GiovanaC.eaf
S,também não,S_PBCP_2017FA+_GiovanaC.eaf
D1,não,S_PBCP_2017FA+_GiovanaC.eaf
D1,e,S_PBCP_2017FA+_GiovanaC.eaf
D1,desculpa,S_PBCP_2017FA+_GiovanaC.eaf
S,não,S_PBCP_2017FA+_GiovanaC.eaf
D1,estou meio rouca,S_PBCP_2017FA+_GiovanaC.eaf
ROTEIRO,LAZER,S_PBCP_2017FA+_MilenaP.eaf
S,olha nas <a> hora de lazer,S_PBCP_2017FA+_MilenaP.eaf
D1,você costuma sair,S_PBCP_2017FA+_MilenaP.eaf
S,raramente eu saio,S_PBCP_2017FA+_MilenaP.eaf
D1,você é bem caseira,S_PBCP_2017FA+_MilenaP.eaf
S,sou bem caseira,S_PBCP_2017FA+_MilenaP.eaf
D1,que que você gosta ficar fazendo aqui,S_PBCP_2017FA+_MilenaP.eaf
S,bem caseira assim na verdade,S_PBCP_2017FA+_MilenaP.eaf
S,por falta de,S_PBCP_2017FA+_MilenaP.eaf
S,amizades <a> assim de porque as <a> minhas <a> amigas <a> são,S_PBCP_2017FA+_MilenaP.eaf
S,a maioria eu tenho poucas <a>,S_PBCP_2017FA+_MilenaP.eaf
D1,uhum,S_PBCP_2017FA+_MilenaP.eaf
S,amigas <a> devido ao meu trabalho,S_PBCP_2017FA+_MilenaP.eaf
